lloc,scloc,calculated_length,volume,difficulty,effort,time,bugs,Target
0.03125,0.029931973,0.026114441,0.030548198,0.155628859,0.010169016,0.010169016,0.030548198,0
0.008522727,0.008163265,0.005640702,0.004688065,0.03653895,0.000563927,0.000563927,0.004688065,0
0.008522727,0.008163265,0.003545619,0.005217661,0.085257549,0.001104939,0.001104939,0.005217661,0
0.029829545,0.028571429,0.004561693,0.016520508,0.236826525,0.007979607,0.007979607,0.016520508,0
0.015625,0.014965986,0.005640702,0.004688065,0.03653895,0.000563927,0.000563927,0.004688065,0
0.017045455,0.016326531,0.005640702,0.004688065,0.03653895,0.000563927,0.000563927,0.004688065,0
0.018465909,0.017687075,0.011998044,0.01295353,0.147263039,0.004155396,0.004155396,0.012953529,0
0.008522727,0.008163265,0.005640702,0.004688065,0.03653895,0.000563927,0.000563927,0.004688065,0
0.008522727,0.008163265,0,0,0,0,0,0,0
0.015625,0.014965986,0.009913862,0.010932037,0.002583562,0.000609828,0.000609828,0.010932037,0
0.004261364,0.004081633,0.001759801,0.001552091,0.047365305,0.000233353,0.000233353,0.001552091,0
0.024147727,0.038095238,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.048295455,0.038095238,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.025568182,0.020408163,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.024147727,0.020408163,0.00989313,0.007923011,0.065364121,0.001364862,0.001364862,0.007923011,0
0.018465909,0.019047619,0.003322937,0.002661342,0.078152753,0.000545831,0.000545831,0.002661342,0
0.017045455,0.014965986,0.004561693,0.004422813,0.047365305,0.000624029,0.000624029,0.004422813,0
0.008522727,0.016326531,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.008522727,0.006802721,0,0,0,0,0,0,0
0.083806818,0.07755102,0.024674133,0.018466487,0.192618907,0.007419875,0.007419875,0.018466487,0
0.029829545,0.028571429,0.030282803,0.019961898,0.198934281,0.008242782,0.008242782,0.019961898,0
0.012784091,0.010884354,0.001759801,0.001250048,0.028419183,0.000140866,0.000140866,0.001250048,0
0.041193182,0.042176871,0.038581538,0.031099701,0.362344583,0.021992376,0.021992376,0.031099701,0
0.032670455,0.032653061,0.025535436,0.021751894,0.302580713,0.013070535,0.013070535,0.021751894,0
0.052556818,0.048979592,0.017351682,0.014106968,0.092835998,0.003115079,0.003115079,0.014106968,0
0.032670455,0.028571429,0.008336724,0.005335936,0.085257549,0.001129083,0.001129083,0.005335935,0
0.0625,0.063945578,0.012446322,0.009395996,0.056838366,0.001465093,0.001465093,0.009395996,0
0.025568182,0.023129252,0.007203837,0.00468997,0.085257549,0.000997218,0.000997218,0.00468997,0
0.014204545,0.014965986,0.009277117,0.006960285,0.14920071,0.002289764,0.002289764,0.006960285,0
0.012784091,0.010884354,0.001759801,0.00245822,0.085257549,0.00054164,0.00054164,0.002458219,0
0.008522727,0.00952381,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.039772727,0.03537415,0.006358412,0.004493215,0.056838366,0.000714471,0.000714471,0.004493215,0
0.015625,0.014965986,0,0,0,0,0,0,0
0.029829545,0.028571429,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.036931818,0.03537415,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.046875,0.046258503,0.032359889,0.024128637,0.028419183,0.002476026,0.002476026,0.024128637,0
0.001420455,0.001360544,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.001420455,0.001360544,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
